,Symbol,Insider,Ins-Count,Ins-Date,Ins-Amt,Representative,Rep-Date,Rep-Amt,Senator,Sen-Date,Sen-Amt,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,netIncomePerEBT,ebtPerEbit,ebitPerRevenue,debtRatio,debtEquityRatio,longTermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue,symbol.1,date.1,period.1,revenuePerShare,netIncomePerShare,operatingCashFlowPerShare.1,freeCashFlowPerShare.1,cashPerShare.1,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,interestDebtPerShare,marketCap,enterpriseValue,peRatio,priceToSalesRatio.1,pocfratio,pfcfRatio,pbRatio,ptbRatio,evToSales,enterpriseValueOverEBITDA,evToOperatingCashFlow,evToFreeCashFlow,earningsYield,freeCashFlowYield,debtToEquity,debtToAssets,netDebtToEBITDA,currentRatio.1,interestCoverage.1,incomeQuality,dividendYield.1,payoutRatio.1,salesGeneralAndAdministrativeToRevenue,researchAndDdevelopementToRevenue,intangiblesToTotalAssets,capexToOperatingCashFlow,capexToRevenue,capexToDepreciation,stockBasedCompensationToRevenue,grahamNumber,roic,returnOnTangibleAssets,grahamNetNet,workingCapital,tangibleAssetValue,netCurrentAssetValue,investedCapital,averageReceivables,averagePayables,averageInventory,daysSalesOutstanding,daysPayablesOutstanding,daysOfInventoryOnHand,receivablesTurnover.1,payablesTurnover.1,inventoryTurnover.1,roe,capexPerShare,Ins-Buy-Price,Mon-3-Price,Mon-6-Price,Mon-12-Price,Labels
13,CABA,"5AM Ventures V, L.P.",2,2019-10-29,6349997,0,0,0,0,0,0,23.41677545691906,23.18570496083551,23.18570496083551,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,-0.0620471558384372,0.1783317353787152,-0.0699926264973079,1.0,0.9242695289206916,0.0,1.3479310942983334,-3.874132310642378,0.0,0.0,0.0,0.0,-2.874132310642378,0.0,0.0,0.0,0.0,0.0,-0.0920504299788208,-0.0938240413464282,3.1499781291548232,0.0,0.0,1.0192678227360308,0.0,0.0,51.9,51.9,0.0,-8.649225311601151,-8.649225311601151,0.0,-12.125190860215056,-106.58249054820416,-108.63610308285163,-108.63610308285163,-1.112959672472538,0.0,0.0,-33.45334560415765,-8.649225311601151,CABA,2019-09-30,Q3,0.0,-0.2061823214843531,-0.0920504299788208,-0.0938240413464282,3.1499781291548232,-1.1561729102590337,-1.1561729102590337,-1.1561729102590337,0.0,225528550.0,154487550.0,-12.125190860215056,0.0,-108.63610308285163,-106.58249054820416,-8.649225311601151,-8.649225311601151,0.0,-33.45334560415765,-74.41596820809248,-73.00923913043478,-0.0206182321484353,-0.0093824041346428,-3.874132310642378,1.3479310942983334,15.383499350368124,23.41677545691906,0.0,0.4464516129032258,0.0,0.0,0.0,0.0,0.0,0.0192678227360308,0.0,-1.25,0.0,2.3159456664992994,-0.0699926264973079,-0.0620471558384372,-1.3291886991691295,68685000.0,-26075000.0,-29269000.0,0.0,0.0,818500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1783317353787152,-0.0017736113676073,10.51,18.67,8.06,12.22,Strong Buy
14,IHRT,Mahoney Sean O,1,2019-08-20,411680,0,0,0,0,0,0,1.534861830254702,1.3371449283551522,0.1752483830466942,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7435812757141776,2.908505816459649,0.6718694730272351,0.676790207499998,0.0,-0.0078083373516977,3.91148339993655,0.0,0.0,0.0,0.0,0.0,-0.3154817458138896,-0.3326791106231128,0.8726255833104584,0.0,0.0,1.0545114417471504,-0.0078083373516977,-0.3523946771325197,-0.8991902358878064,-0.8905160390516038,0.0,0.7981317904338907,0.7981317904338907,0.0,0.0,-46.29085358306862,-48.81423475158793,-48.81423475158793,0.0,0.0,0.0002219164310846,0.0,0.7981317904338907,IHRT,2019-06-30,Q2,0.0,0.0,-0.3154817458138896,-0.3326791106231128,0.8726255833104584,19.29505901729344,-34.93867005215482,19.29505901729344,40.40319105133132,2244088000.0,8004482000.0,0.0,0.0,-48.81423475158793,-46.29085358306862,0.7981317904338907,0.7981317904338907,0.0,0.0,-174.1164621943792,-165.11576385164406,0.0,-0.0216025396508514,2.908505816459649,0.7435812757141776,0.0,1.534861830254702,0.0,0.0,0.0002219164310846,0.0,0.0,0.0,0.7193523918913414,-1.1121117201774997,0.0,-44.4960835509138,0.0,0.0,0.0,0.0,-50.90803595937414,388092000.0,-5091263000.0,-7064091000.0,2.0939656631845205,1115093000.0,97369000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3508509470216854,13.25,15.15,17.88,8.65,Strong Buy
15,ARCC,BARTLETT STEVE,1,2019-10-31,260147,0,0,0,0,0,0,0.0,0.0,0.0,198.3695652173913,0.0,,0.0,,0.0,0.0,0.782608695652174,0.7608695652173914,0.0277777777777777,0.0121040254530363,0.0237352502373525,0.0,0.9722222222222222,0.0,0.0,0.4900401161986443,0.9609385596093856,0.47705511029151,0.47705511029151,0.0,-0.1066012488849241,1.9609385596093856,1.84,0.0,0.0,2.323232323232323,0.0159081477382763,-1.6791569086651057,-1.6791569086651057,0.5925058548009368,0.9714285714285714,-3.117391304347826,1.0,-0.1066012488849241,0.0,0.0,-4.2176470588235295,0.9714285714285714,1.0792275871422758,1.0792275871422758,34.59628260869565,11.36735,-11.097831241283126,-11.097831241283124,-11.097831241283124,-0.8904424166666667,34.59628260869565,0.0213644466702567,56.36775390625,1.0792275871422758,ARCC,2019-09-30,Q3,0.5386416861826698,0.4098360655737705,-1.6791569086651057,-1.6791569086651057,0.5925058548009368,17.26697892271663,17.26697892271663,17.26697892271663,15.929742388758784,7957145000.000001,14430145000.0,11.36735,34.59628260869566,-11.097831241283124,-11.097831241283126,1.0792275871422758,1.0792275871422758,62.73976086956522,56.36775390625,-20.125725244072523,-20.125725244072523,0.0219928127487936,-0.0901076956622004,0.9609385596093856,0.4900401161986443,25.28515625,0.0,0.0,-4.097142857142857,0.0213644466702567,0.9714285714285714,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,12.618406828348284,0.0,0.0121040254530363,-15.780444964871194,0.0,7373000000.0,-7085000000.0,0.912247389122474,115000000.0,192000000.0,0.0,48.91304347826087,0.0,0.0,1.84,0.0,0.0,0.0237352502373525,0.0,18.3,18.82,0.0,0.0,Weak
16,MOBQ,Salkind Gene,1,2019-09-13,500000,0,0,0,0,0,0,0.6322932320455303,0.5962498383722952,0.0981240549557464,486.3205133619472,0.0,119.91464713034316,77.29058927803653,42.62405785230664,0.444775581966539,-2.425548514437749,-12.198997103781531,-12.198997103781531,0.0,-1.3365899288634964,-2.6160775911707885,-0.3759281704964766,1.0,5.029376667243988,-2.425548514437749,0.4890862819304513,0.9572776471503432,0.2772827626995,0.4357263878076312,-332.31226018636943,-2.4360597388616183,1.9572776471503432,0.7505338351383634,1.164436716561237,0.0,131.25714785855993,0.1095655583399696,-11.487864375834365,-12.995133407738225,0.3437319700587263,0.0,-8.771736197396294,1.1312053296063038,-2.4360597388616183,-4.841672825529,7.621641613192173,7.621641613192173,0.0,9.169819393483644,9.169819393483644,42.7596645454404,-0.8762946695877454,-4.309305510219204,-4.874709360061776,-4.874709360061776,0.0011353773628299,42.7596645454404,0.0,-3.7993190101953553,9.169819393483644,MOBQ,2019-06-30,Q2,1.309645447299737,-15.97636101859016,-11.487864375834365,-12.995133407738225,0.3437319700587263,6.1069905084276055,-2.385102370768076,6.1069905084276055,4.7253155367078685,96187224.0,103696740.0,-0.8762946695877454,42.7596645454404,-4.874709360061776,-4.309305510219204,9.169819393483644,9.169819393483644,46.09799131801279,-3.7993190101953553,-5.255287012814637,-4.645741029741831,-0.2852921610462529,-0.2320559537096111,0.9572776471503432,0.4890862819304513,-0.2751392849588732,0.6322932320455303,-332.31226018636943,0.7190538798207573,0.0,0.0,0.0,0.0,0.7104525119392917,0.1312053296063038,-1.1508985389989264,-19.68243433306725,2.097813499534338,46.85369158075184,-0.3759281704964766,-4.616133739634648,-4.193639604361594,-2212460.0,-4096721.0,-6236952.0,0.7721899064439789,2646573.5,1034184.5,0.0,119.91464713034316,77.29058927803653,0.0,0.7505338351383634,1.164436716561237,0.0,-2.6160775911707885,-1.5072690319038629,40.0,40.0,12.0,0.0,Weak
17,SCPH,"RA CAPITAL MANAGEMENT, LLC",1,2019-04-11,1052627,0,0,0,0,0,0,8.499504754358162,8.307448494453249,8.25851822503962,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,-0.0995467363878201,-0.1238529503679081,-0.1141680969402898,1.0,0.985531818695603,0.0,0.1962505851324968,0.2441688684337623,0.0742830091916841,0.1209260507979321,-24.991525423728813,-0.6317637339942173,1.2441688684337624,0.0,0.0,0.0,0.0,0.0,-0.3293545565863751,-0.3293545565863751,4.488545965848118,0.0,0.0,1.0,-0.6317637339942173,-1.5162329615861214,0.0,0.0,0.0,0.7678536699906248,0.7678536699906248,0.0,-1.5499301141185915,-8.835463004249755,-8.835463004249755,-8.835463004249755,0.0209240565406009,0.0,0.0,2.3729624625422905,0.7678536699906248,SCPH,2019-03-31,Q1,0.0,-0.469376001777804,-0.3293545565863751,-0.3293545565863751,4.488545965848118,3.789784582309192,3.789784582309192,3.789784582309192,0.5403826477629999,54055362.66,-19638637.34,-1.5499301141185915,0.0,-8.835463004249755,-8.835463004249755,0.7678536699906248,0.7678536699906248,0.0,2.3729624625422905,3.209976681922196,3.209976681922196,-0.1612975951126474,-0.1131802599953179,0.2441688684337623,0.1962505851324968,8.904543257612373,8.499504754358162,-24.991525423728813,0.7016859731620598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.326433713710885,-0.1141680969402898,-0.0995467363878201,3.583143937415959,75715000.0,70398000.0,68622000.0,0.1375607261569931,486500.0,404000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1238529503679081,0.0,2.62,3.61,5.93,0.0,Strong Buy
18,MIST,"RTW INVESTMENTS, LP",1,2019-12-31,332340,0,0,0,0,0,0,15.95416478044364,15.55613399728384,12.053078315980082,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0056571605703657,-0.0904279311025286,-0.0965956998313659,-0.1031520562770562,0.9943428394296342,0.9401821493624772,0.0,0.0638513799227581,0.0682064562755962,0.0,0.0,0.0,0.0,1.0682064562755962,0.0,0.0,0.0,0.0,0.0,-0.3388219107448847,-0.350826446989642,5.573575516821826,0.0,0.0,1.0354302241503976,0.0,0.0,28.22448979591837,28.22448979591837,0.0,3.438571566339436,3.438571566339436,0.0,-8.89939089509781,-53.16018834962755,-55.04366573873222,-55.04366573873222,-0.1779878179019562,0.0,0.0,-27.206928134936017,3.438571566339436,MIST,2019-09-30,Q3,0.0,-0.5239122603961938,-0.3388219107448847,-0.350826446989642,5.573575516821826,5.423763804297967,5.423763804297967,5.423763804297967,0.0,456752338.3,350833338.29999995,-8.89939089509781,0.0,-55.04366573873222,-53.16018834962755,3.438571566339436,3.438571566339436,0.0,-27.206928134936017,-42.27926467823571,-40.83255799581005,-0.0280918102089111,-0.0188110695436805,0.0682064562755962,0.0638513799227581,8.213958898797983,15.95416478044364,0.0,0.646714987140519,0.0,0.0,0.0,0.0,0.0,0.0354302241503976,0.0,-32.666666666666664,0.0,7.995965731399063,-0.1031520562770562,-0.0904279311025286,5.232824305609034,132135000.0,132832000.0,131911000.0,0.0,824000.0,3276000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0965956998313659,-0.0120045362447573,16.01,1.84,0.0,6.7,Weak
19,DHIL,LAIRD JAMES F JR,1,2019-11-01,361000,0,0,0,0,0,0,5.0100979152758125,4.902767584211103,4.309192283889688,171.66940199995537,0.0,42.32944158903009,40.868209178689,1.46123241034109,0.5129195245703301,0.368767397621649,0.4503734522743916,0.3300571582659899,0.2607819667478118,0.0394098444261989,0.0511484526511862,0.0486331807663287,0.7328521621316647,1.2212941143361848,0.368767397621649,0.2295007496129019,0.2978597960966231,0.0,0.0,0.0,0.0,1.2978597960966232,2.126179713727289,2.2022007278687195,0.0,5.74774974162654,0.1194030895534735,3.3009644651005736,3.16082566935707,34.620891409155504,0.0,0.3255537376852908,0.957546105925974,0.0,0.0,-23.554965258459493,-23.554965258459493,0.0,2.111121322888234,2.111121322888234,13.622908777692375,10.318598185585936,43.70060688228225,41.84534594673119,41.84534594673119,-0.8888065255311522,13.622908777692375,0.0,22.346248060163223,2.111121322888234,DHIL,2019-09-30,Q3,10.139537910302169,3.346627068804607,3.3009644651005736,3.16082566935707,34.620891409155504,65.42968350631017,65.42968350631017,65.42968350631017,0.0,471248728.16,353134987.16,10.318598185585936,13.622908777692375,41.84534594673119,43.70060688228225,2.111121322888234,2.111121322888234,10.208464084509728,22.346248060163223,31.357232010581725,32.74749050361225,0.0242280972185955,0.0228829774079278,0.2978597960966231,0.2295007496129019,-7.474192735550162,5.0100979152758125,0.0,0.9863556342654144,0.0,0.0,0.1024282463197377,0.0,0.0,-0.0424538940740259,-0.0138210238950945,-1.482178896167308,0.0614837860786187,70.19114526295007,0.0486331807663287,0.0394098444261989,18.7086940355818,109915649.0,223222002.0,70836506.0,0.0,19240178.0,10348218.5,0.0,42.32944158903009,40.868209178689,0.0,2.126179713727289,2.2022007278687195,0.0,0.0511484526511862,-0.1401387957435034,144.38,0.0,105.96,0.0,Weak
20,NXTC,CANAAN X L.P.,2,2019-05-13,1312500,0,0,0,0,0,0,12.774090247452692,12.183309073265406,12.183309073265406,0.0,0.0,,0.0,,0.0,-5.02210759027266,-4.535740604274134,-4.535740604274134,0.0,-0.0423239310714727,0.1167665806647442,-0.0504362756344313,1.0,0.9031548055759354,-5.02210759027266,1.3624661339787931,-3.758878433753225,-0.0983954990623046,-0.0983954990623046,0.0,-1.4993646759847523,-2.758878433753225,0.0,0.0,0.0,0.1152050258935393,0.0093312062492264,-0.3227662195609914,-0.3653914194606421,5.723584194867644,0.0,-5.217391304347826,1.1320621468926553,-1.4993646759847523,0.0,7.572192513368984,7.572192513368984,0.0,-8.28111401388678,-8.28111401388678,321.67581569638907,-17.730060190901703,-54.46214371802869,-61.6545313418079,-61.6545313418079,-0.3007602900449267,321.67581569638907,0.0,-56.50305470314735,-8.28111401388678,NXTC,2019-03-31,Q1,0.0618635254158566,-0.2805969041522461,-0.3227662195609914,-0.3653914194606421,5.723584194867644,-2.403058328460308,-2.403058328460308,-2.403058328460308,0.2152686566055087,436514081.9,315965081.9,-17.730060190901703,321.67581569638907,-61.6545313418079,-54.46214371802869,-8.28111401388678,-8.28111401388678,232.84088570375823,-56.50305470314735,-44.62783642655367,-39.42171951341235,-0.0141003469423239,-0.0183613778623438,-3.758878433753225,1.3624661339787931,21.557403433476395,12.774090247452692,0.0,1.1502843216896832,0.0,0.0,1.2225497420781135,4.799557848194547,0.0,0.1320621468926553,-0.6890198968312454,-1.6607460035523978,0.2822402358142962,3.8950662854337614,-0.0504362756344313,-0.0423239310714727,-3.3092199310328825,121332000.0,-52712000.0,-66501000.0,-0.0895811200485657,0.0,2710500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1167665806647442,-0.0426251998996507,19.4,26.71,37.75,33.39,Strong Buy
21,RTL,Kabnick Lisa,1,2019-05-14,513438,0,0,0,0,0,0,0.5080360609435065,0.3157828492923914,0.2304836996172898,204.00225045777947,0.0,50.301924770411375,187.89498286070423,-137.59305809029289,0.8205784095833158,0.1774506926098321,-0.0447295956164996,-0.0446876616206091,0.0,-0.0009490891030499,-0.0020021392892749,0.004377992303424,0.9990625,-0.2520677432059866,0.1774506926098321,0.522685960754557,1.1026257646581397,0.4470348271455731,0.519095046063866,0.6884490238611713,0.0118328055613896,2.109537748185111,1.7891959484806803,0.478990969475334,0.0,3.73270374621726,0.0212382807385973,0.1922667422145968,0.187110090682781,1.0185282354670004,-9.189552705661558,0.2850812820620343,0.973179700907085,0.0118328055613896,0.047134273168477,-37.28519195612432,0.7073737513873474,-9.189552705661557,1.887133744376976,1.887133744376976,42.12074287403307,-235.63966734056928,151.82184935264007,147.7499419441628,147.7499419441628,-3.0633156754274,42.12074287403307,0.0097495816487254,102.48447020947152,1.887133744376976,RTL,2019-03-31,Q1,0.6744278011657011,-0.0301386013660243,0.1922667422145968,0.187110090682781,1.0185282354670004,15.053199109307702,11.22942415908023,15.053199109307702,16.422455066145226,3013360065.9512,4628916065.9512005,-235.63966734056928,42.12074287403307,147.7499419441628,151.82184935264007,1.887133744376976,1.887133744376976,64.7029824289736,102.48447020947152,226.9632785462712,233.21826208943975,-0.0010609419153468,0.0065866672304674,1.1026257646581397,0.522685960754557,35.76850355347931,0.5080360609435065,0.6884490238611713,-6.3734375,0.0097495816487254,-9.189552705661558,0.2113473392879607,0.0,0.1236903268019259,-0.0268202990929149,-0.0076459652506954,-0.0182796417591231,0.0422275338617016,3.194973123967303,0.004377992303424,-0.0010830521812982,-15.296808472007037,-230614000.0,1191179000.0,-1522516000.0,1.0794129730108868,38948000.0,27590500.0,0.0,50.301924770411375,187.89498286070423,0.0,1.7891959484806803,0.478990969475334,0.0,-0.0020021392892749,-0.0051566515318158,27.8917,26.7446,28.6871,14.7038,Weak
22,AVPT,Apex Technology Sponsor LLC,1,2019-09-19,6575000,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.78,9.915,9.27,0.0,Weak
23,FIZZ,CAPORELLA JOSEPH G,1,2019-03-14,359700,0,0,0,0,0,0,1.925009741612136,1.5505600867115452,1.2086451768942397,126.14246393017368,46.27876982713164,77.38239107018816,37.79874303467344,39.58364803551473,0.3646730740500971,0.140422199184213,0.1457823089215948,0.112313312900933,0.2295820135395317,0.0448891116446795,0.081209450922113,0.0941640052944105,0.7704179864604683,1.0381713843574698,0.140422199184213,0.4472427638042748,0.8091124539270821,0.0,0.0,608.1960784313726,0.0,1.809112453927082,2.893553753651476,2.3810315575161183,1.9447362221637128,2.1295830320559173,0.3996775670242621,0.3308460911702903,0.211265491659162,2.893059307860543,0.0,0.139706914269934,0.6385612443292288,0.0,0.0,-2.766720459028152,-2.766720459028152,0.0,12.49861882721101,12.49861882721101,17.28568868808598,38.47649099117256,193.76093880036532,123.72822618276084,123.72822618276084,-0.9674089163494816,17.28568868808598,0.0,97.42196029981056,12.49861882721101,FIZZ,2019-01-26,Q3,2.3681440027445437,0.2659740983747159,0.3308460911702903,0.211265491659162,2.893059307860543,3.2751618851580258,3.1169218234058063,3.2751618851580258,0.0005467644410137,3818253060.0,3548400060.0,38.47649099117256,17.28568868808598,123.72822618276084,193.76093880036535,12.49861882721101,12.49861882721101,16.064031852814285,97.42196029981056,114.98379974076474,180.0669877194763,0.0064974740045124,0.0051609989412278,0.8091124539270821,0.4472427638042748,-7.408862531916646,1.925009741612136,608.1960784313726,1.2439034221451892,0.0,0.0,0.0,0.0,0.0267065697075847,-0.3614387556707712,-0.050495493252328,-2.674820143884892,0.0002806814220588,4.427181401559367,0.0941640052944105,0.0461208411025574,1.2437256100175822,206526000.0,290734000.0,182616000.0,0.0,80324500.0,68441000.0,76498500.0,31.10362124305653,37.79874303467344,46.27876982713164,2.893553753651476,2.3810315575161183,1.9447362221637128,0.081209450922113,-0.1195805995111282,29.325,22.295,0.0,0.0,Weak
24,CRVS,Thompson Peter A.,2,2019-08-06,500722,0,0,0,0,0,0,9.17071575406466,9.07241637077182,2.820313960007476,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,-0.1258582567205865,-0.14475650835434,-0.1471205661479862,1.0,0.9545454545454546,0.0,0.1305519996896698,0.150155040488991,0.0,0.009063377323872,0.0,-11.236585365853658,1.150155040488991,0.0,0.0,0.0,0.0,0.0,-0.3143728153153537,-0.3143728153153537,3.304087631336972,0.0,0.0,1.0,-11.236585365853658,-11.236585365853658,0.0,0.0,0.0,1.3566932038726662,1.3566932038726662,0.0,-2.343060804823548,-13.200886965487303,-13.200886965487303,-13.200886965487303,0.2343060804823549,0.0,0.0,-7.428859638836774,1.3566932038726662,CRVS,2019-06-30,Q2,0.0,-0.4427968740137465,-0.3143728153153537,-0.3143728153153537,3.304087631336972,3.058908224905874,3.058908224905874,3.058908224905874,0.0279776110873225,121632972.5,95029972.5,-2.343060804823548,0.0,-13.200886965487303,-13.200886965487303,1.3566932038726662,1.3566932038726662,0.0,-7.428859638836774,-10.313650151942698,-10.313650151942698,-0.1066980419310232,-0.0757524856181575,0.150155040488991,0.1305519996896698,2.079659161976235,9.17071575406466,0.0,0.7099707196794576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.52047891920378,-0.1471205661479862,-0.1258582567205865,2.851251230417805,87443000.0,89654000.0,84683000.0,0.0091462734512682,326000.0,2451000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14475650835434,0.0,3.56,3.82,5.22,4.33,Strong Buy
25,LAND,GLADSTONE DAVID,3,2019-09-10,992319,0,0,0,0,0,0,3.0222152032006737,3.0222152032006737,3.0222152032006737,0.0,0.0,0.0,1402.8327645051197,-1402.8327645051197,0.9299210715139918,0.4928246830901698,0.0208084190385075,0.0206888304233437,0.0,0.0002751609214232,0.0007477718128927,0.0066550930598732,0.9942528735632185,0.0422227614656636,0.4928246830901698,0.6320255502025535,1.717579985649697,0.6022097737612577,0.6022781580820288,1.1631385831216483,0.005206311510972,2.717579985649697,0.0,0.0641559010291219,0.0,0.0,0.0132999747106436,0.0978449541560985,-0.0355117103351629,1.5398242374182065,17.53179190751445,0.2181296340588376,-0.362938596491228,0.005206311510972,18.24,-0.0393103448275862,-0.0420596305946918,17.53179190751445,0.924214558036602,0.924214558036602,25.570525575221243,308.9895012427746,-322.9920466163142,117.2262800767544,117.2262800767544,5.206683404101204,25.570525575221243,0.0141847796098253,80.49605154239326,0.924214558036602,LAND,2019-06-30,Q2,0.4485633260160613,0.0092802505860773,0.0978449541560985,-0.0355117103351629,1.5398242374182065,12.41053811613488,12.140230701665264,12.41053811613488,18.983584041359236,213820734.86,535459734.86,308.9895012427746,25.57052557522124,117.2262800767544,-322.9920466163142,0.924214558036602,0.924214558036602,64.03488816790242,80.49605154239326,293.56345112938595,-808.8515632326285,0.0008090889787338,-0.0030960514677561,1.717579985649697,0.6320255502025535,48.35222489476849,3.0222152032006737,1.1631385831216483,10.54335260115607,0.0141847796098253,17.53179190751445,0.0859842143027983,0.0,0.0080146582835366,-25.43859649122807,-5.548911743602009,-15.803814713896458,0.0,1.609779590993874,0.0066550930598732,0.0002773840598764,-19.77626764199776,19207000.0,226315000.0,-368664000.0,1.514320046335918,0.0,7924500.0,0.0,0.0,1402.8327645051197,0.0,0.0,0.0641559010291219,0.0,0.0007477718128927,-2.4890383074797,11.87,13.13,13.19,15.24,Strong Buy
26,JAGX,BOCHNOWSKI JAMES J,1,2019-07-23,361164,0,0,0,0,0,0,0.352694072474202,0.1822214542836573,0.0771119270458363,468.62702512877456,170.89611556045008,286.4479847702849,456.31811336742936,-169.87012859714446,0.2610855170974395,-6.2275255702371,-9.803116502725576,-9.803116502725576,0.0,-0.4636133188650539,-2.273133398867343,-0.6973667253437791,1.0,1.5741591731998852,-6.2275255702371,0.7960465852571331,3.9030804473695335,0.5133525792096242,0.6149598611673662,-2.90465324100938,-0.4516030817642986,4.9030804473695335,0.7788710006634834,0.1972308294663981,0.5266357266509362,1.0381405551213978,0.0472924420245495,-1078.9967867892296,-1080.3203042381845,326.7361506548442,0.0,-3.110547964640785,1.0012266185267271,-0.4516030817642986,-1.3301274586513363,0.0,0.0,0.0,0.727956435970368,0.727956435970368,3.139385376274994,-0.0800609014337977,-1.0080343725168956,-1.0092708461538027,-1.0092708461538027,-0.0078235716808753,3.139385376274994,0.0,-1.2576864243252155,0.727956435970368,JAGX,2019-06-30,Q2,346.8831855527536,-3400.536280810217,-1078.9967867892296,-1080.3203042381845,326.7361506548442,1495.9686406898236,-3967.9583909542016,1495.9686406898236,3132.970593020418,5354830.8,15496668.8,-0.0800609014337977,3.139385376274994,-1.0092708461538027,-1.0080343725168956,0.727956435970368,0.727956435970368,9.085257261853531,-1.2576864243252155,-2.9207899589173265,-2.917211653057302,-3.1226228473923023,-0.992029664130564,3.9030804473695335,0.7960465852571331,-0.8230963786427182,0.352694072474202,-2.90465324100938,0.3173019481892268,0.0,0.0,1.874228906239924,0.9952857898310014,0.7449264280672273,0.0,0.0,0.0,0.2616928945051105,10698.581767993925,-0.6973667253437791,-1.817567046841074,-4934.771567152038,-13486619.0,-19511245.0,-21362589.0,1.5971318289875025,1553505.5,6477090.5,2676640.5,115.55186920983482,456.31811336742936,170.89611556045008,0.7788710006634834,0.1972308294663981,0.5266357266509362,-2.273133398867343,0.0,389.25,159.9750061,181.125,151.6499939,Weak
27,SAVA,BARBIER REMI,2,2019-12-31,742666,"['Chris Jacobs', 1]",2022-12-12,1001,0,0,0,20.05402425578832,19.62954796030871,19.62954796030871,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,-0.0379319727891156,-0.0399541415878475,-0.0445958323792076,1.0,0.8947368421052632,0.0,0.0506122448979591,0.053310404127257,0.0,0.0,0.0,0.0,1.0533104041272572,0.0,0.0,0.0,0.0,0.0,-0.0425358349842675,-0.0425358349842675,1.0374082274793148,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1805331040412723,1.1805331040412723,0.0,-7.386800573888092,-28.211506849315068,-28.211506849315068,-28.211506849315068,-0.2216040172166427,0.0,0.0,-4.25095168374817,1.1805331040412723,SAVA,2019-09-30,Q3,0.0,-0.0406129821699102,-0.0425358349842675,-0.0425358349842675,1.0374082274793148,1.0164899195897914,1.0164899195897914,1.0164899195897914,0.0,20594400.0,2903400.0,-7.386800573888092,0.0,-28.211506849315068,-28.211506849315068,1.1805331040412723,1.1805331040412723,0.0,-4.25095168374817,-3.977260273972602,-3.977260273972602,-0.0338441518082585,-0.0354465291535563,0.053310404127257,0.0506122448979591,25.901903367496335,20.054024255788317,0.0,1.0473457675753228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9637740695071426,-0.0445958323792076,-0.0379319727891156,0.9832187390747,17282000.0,17445000.0,17259000.0,0.0,0.0,467000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0399541415878475,0.0,5.2,4.11,0.0,6.82,Strong Buy
